node_id,jaccard
n10695,0.05263157894736842
n14886,0.25
n15379,0.1111111111111111
n11681,0.05263157894736842
n11361,0.1111111111111111
n14954,0.0
n17669,0.1111111111111111
n21971,0.05263157894736842
n1832,0.0
n1925,0.17647058823529413
n11755,0.0
n1873,0.05263157894736842
n20210,0.0
n994,0.1111111111111111
n16775,0.17647058823529413
n6971,0.17647058823529413
n11315,0.0
n1177,0.3333333333333333
n16202,0.3333333333333333
n7816,0.0
n19535,0.05263157894736842
n11747,0.1111111111111111
n20067,0.17647058823529413
n10330,0.1111111111111111
n16380,0.05263157894736842
n12419,0.05263157894736842
n6341,0.25
n3959,0.05263157894736842
n1362,0.05263157894736842
n4137,0.42857142857142855
n12155,0.05263157894736842
n14132,0.05263157894736842
n4148,0.05263157894736842
n18190,0.1111111111111111
n3032,0.17647058823529413
n19156,0.17647058823529413
n20072,0.0
n22864,0.17647058823529413
n16560,0.05263157894736842
n17981,0.05263157894736842
n18243,0.1111111111111111
n19128,0.05263157894736842
n3807,0.0
n8200,0.0
n15329,0.25
n1588,0.0
n7754,0.05263157894736842
n6855,0.0
n6771,0.42857142857142855
n7708,0.05263157894736842
n16562,0.17647058823529413
n11111,0.42857142857142855
n331,0.25
n21313,0.5384615384615384
n12510,0.05263157894736842
n11232,0.0
n21212,0.1111111111111111
n4117,0.0
n20960,0.0
n4390,0.0
n1602,0.17647058823529413
n19202,0.25
n12237,0.0
n21645,0.1111111111111111
n11799,0.1111111111111111
n6563,0.17647058823529413
n14550,0.17647058823529413
n22696,0.17647058823529413
n6518,0.0
n3098,0.1111111111111111
n12352,0.25
n279,0.25
n18193,0.3333333333333333
n1847,0.17647058823529413
n9123,0.0
n13539,0.05263157894736842
n7792,0.25
n19706,0.0
n9737,0.05263157894736842
n12418,0.05263157894736842
n17149,0.05263157894736842
n14116,0.0
n5493,0.05263157894736842
n15695,0.05263157894736842
n16890,0.25
n10548,0.25
n14964,0.1111111111111111
n17096,0.17647058823529413
n9675,0.1111111111111111
n13336,0.0
n4332,0.0
n10528,0.05263157894736842
n16118,0.0
n21379,0.0
n18675,0.1111111111111111
n18897,0.05263157894736842
n15902,0.17647058823529413
n19392,0.0
n3649,0.05263157894736842
n6620,0.3333333333333333
n9978,0.0
n17950,0.17647058823529413
n2883,0.25
n13355,0.42857142857142855
n7945,0.25
n19868,0.05263157894736842
n6863,0.0
n7652,0.3333333333333333
n13910,0.25
n2712,0.17647058823529413
n6426,0.05263157894736842
n20327,0.0
n11219,0.17647058823529413
n550,0.17647058823529413
n6918,0.25
n4688,0.3333333333333333
n18392,0.0
n14780,0.05263157894736842
n17163,0.0
n21091,0.05263157894736842
n22827,0.1111111111111111
n3502,0.0
n4214,0.17647058823529413
n18160,0.42857142857142855
n14533,0.05263157894736842
n14829,0.05263157894736842
n11941,0.17647058823529413
n10540,0.17647058823529413
n14219,0.0
n15471,0.1111111111111111
n14095,0.0
n8752,0.1111111111111111
n10022,0.17647058823529413
n7623,0.05263157894736842
n3904,0.0
n10145,0.3333333333333333
n18253,0.0
n5406,0.1111111111111111
n8707,0.0
n17621,0.17647058823529413
n7160,0.0
n8669,0.42857142857142855
n13987,0.1111111111111111
n17178,0.17647058823529413
n19984,0.0
n14802,0.17647058823529413
n16912,0.0
n18680,0.3333333333333333
n20842,0.0
n21723,0.17647058823529413
n2107,0.05263157894736842
n9734,0.0
n4380,0.17647058823529413
n7896,0.0
n10004,0.0
n19180,0.17647058823529413
n20851,0.0
n15268,0.05263157894736842
n20273,0.0
n1732,0.3333333333333333
n12541,0.1111111111111111
n17814,0.0
n22305,0.1111111111111111
n11165,0.05263157894736842
n2071,0.05263157894736842
n11153,0.1111111111111111
n7002,0.0
n13754,0.05263157894736842
n14883,0.05263157894736842
n18632,0.0
n7262,0.0
n5014,0.1111111111111111
n19805,0.25
n7175,0.0
n17379,0.1111111111111111
n15661,0.0
n15738,0.3333333333333333
n15411,0.17647058823529413
n14918,0.25
n18995,0.1111111111111111
n9637,0.05263157894736842
n18058,0.0
n9227,0.1111111111111111
n10410,0.0
n2512,0.05263157894736842
n11161,0.0
n15927,0.25
n16848,0.0
n4758,0.25
n2304,0.05263157894736842
n20181,0.1111111111111111
n7843,0.0
n16121,0.42857142857142855
n19160,0.42857142857142855
n9109,0.42857142857142855
n14744,0.0
n20998,0.0
n12397,0.25
n21747,0.05263157894736842
n20891,0.17647058823529413
n6099,0.25
n21481,0.0
n1934,0.05263157894736842
n3157,0.0
n16540,0.05263157894736842
n5026,0.05263157894736842
n14073,0.17647058823529413
n8091,0.0
n9052,0.0
n10361,0.1111111111111111
n9181,0.0
n11294,0.0
n5658,0.0
n1523,0.1111111111111111
n6339,0.0
n8285,0.17647058823529413
n8474,0.05263157894736842
n9301,0.1111111111111111
n22621,0.17647058823529413
n3407,0.05263157894736842
n337,0.05263157894736842
n7608,0.05263157894736842
n4171,0.3333333333333333
n20962,0.05263157894736842
n11926,0.25
n9247,0.1111111111111111
n18170,0.0
n3319,0.0
n10834,0.0
n17653,0.25
n3066,0.5384615384615384
n3908,0.1111111111111111
n9773,0.1111111111111111
n13771,0.05263157894736842
n9076,0.05263157894736842
n16905,0.0
n1782,0.0
n13379,0.0
n2826,0.17647058823529413
n19587,0.05263157894736842
n4231,0.0
n21720,0.05263157894736842
n15500,0.0
n18531,0.05263157894736842
n21090,0.0
n6013,0.1111111111111111
n5741,0.25
n17963,0.05263157894736842
n20487,0.1111111111111111
n1386,0.05263157894736842
n8850,0.17647058823529413
n16154,0.1111111111111111
n8135,0.0
n19096,0.05263157894736842
n9937,0.1111111111111111
n7926,0.05263157894736842
n11698,0.1111111111111111
n1125,0.1111111111111111
n13865,0.17647058823529413
n16488,0.05263157894736842
n4402,0.05263157894736842
n11922,0.25
n8578,0.42857142857142855
n3041,0.1111111111111111
n11297,0.05263157894736842
n14893,0.0
n18825,0.17647058823529413
n5128,0.0
n10076,0.0
n6421,0.1111111111111111
n18004,0.1111111111111111
n13364,0.0
n19216,0.0
n15871,0.17647058823529413
n10345,0.1111111111111111
n7197,0.0
n9429,0.25
n15719,0.0
n5006,0.42857142857142855
n14370,0.1111111111111111
n15967,0.1111111111111111
n5158,0.1111111111111111
n2168,0.17647058823529413
n11274,0.0
n10132,0.1111111111111111
n1853,0.0
n4218,0.05263157894736842
n11735,0.0
n15757,0.05263157894736842
n16243,0.17647058823529413
n6020,0.05263157894736842
n10219,0.1111111111111111
n1470,0.0
n10376,0.0
n17714,0.0
n19196,0.3333333333333333
n18823,0.17647058823529413
n10083,0.05263157894736842
n21110,0.0
n13350,0.0
n1730,0.3333333333333333
n1712,0.1111111111111111
n8927,0.05263157894736842
n2182,0.0
n2075,0.0
n1564,0.0
n12344,0.0
n352,0.0
n10821,0.05263157894736842
n1514,0.25
n6821,0.1111111111111111
n15809,0.0
n13739,0.1111111111111111
n15494,0.0
n5009,0.05263157894736842
n21046,0.0
n18354,0.1111111111111111
n6306,0.05263157894736842
n14049,0.05263157894736842
n9418,0.0
n9221,0.0
n20901,0.3333333333333333
n18880,0.05263157894736842
n6908,0.0
n8096,0.5384615384615384
n6375,0.25
n66,0.17647058823529413
n1607,0.25
n19738,0.1111111111111111
n21616,0.0
n6714,0.05263157894736842
n6494,0.05263157894736842
n11205,0.0
n6936,0.0
n16188,0.05263157894736842
n22351,0.0
n6028,0.0
n15524,0.17647058823529413
n10056,0.05263157894736842
n4249,0.0
n4988,0.1111111111111111
n5008,0.05263157894736842
n21327,0.05263157894736842
n11145,0.0
n10804,0.05263157894736842
n8913,0.3333333333333333
n3019,0.25
n6128,0.1111111111111111
n16690,0.3333333333333333
n13731,0.0
n22781,0.1111111111111111
n4838,0.05263157894736842
n6290,0.25
n11761,0.1111111111111111
n19387,0.0
n12405,0.17647058823529413
n20048,0.05263157894736842
n19022,0.17647058823529413
n12647,0.0
n6314,0.25
n2483,0.0
n4523,0.0
n22318,0.0
n9812,0.05263157894736842
n20782,0.0
n11678,0.0
n21985,0.17647058823529413
n11157,0.0
n2010,0.1111111111111111
n10594,0.0
n20676,0.1111111111111111
n18854,0.0
n7657,0.0
n12236,0.0
n9207,0.1111111111111111
n17009,0.25
n801,0.05263157894736842
n10544,0.1111111111111111
n16975,0.05263157894736842
n11056,0.25
n133,0.1111111111111111
n19759,0.0
n14084,0.17647058823529413
n19408,0.05263157894736842
n7147,0.0
n8488,0.17647058823529413
n18094,0.0
n18215,0.05263157894736842
n6051,0.17647058823529413
n11756,0.42857142857142855
n15716,0.05263157894736842
n3681,0.25
n5934,0.17647058823529413
n21039,0.0
n11764,0.25
n20802,0.3333333333333333
n4429,0.05263157894736842
n11324,0.05263157894736842
n13316,0.17647058823529413
n15830,0.3333333333333333
n20993,0.0
n8090,0.1111111111111111
n21446,0.1111111111111111
n311,0.17647058823529413
n22001,0.05263157894736842
n3485,0.05263157894736842
n22622,0.17647058823529413
n6639,0.17647058823529413
n11144,0.1111111111111111
n21408,0.1111111111111111
n7277,0.1111111111111111
n12047,0.05263157894736842
n613,0.0
n22335,0.17647058823529413
n19151,0.05263157894736842
n15511,0.0
n11220,0.3333333333333333
n14092,0.0
n18697,0.0
n5600,0.25
n18062,0.0
n18623,0.05263157894736842
n6138,0.1111111111111111
n13574,0.0
n15569,0.0
n15811,0.05263157894736842
n14264,0.05263157894736842
n8410,0.0
n10389,0.25
n3714,0.17647058823529413
n13357,0.1111111111111111
n15828,0.25
n16711,0.17647058823529413
n21361,0.05263157894736842
n6693,0.3333333333333333
n12426,0.05263157894736842
n17183,0.0
n18997,0.0
n6691,0.05263157894736842
n20793,0.05263157894736842
n9732,0.0
n11264,0.1111111111111111
n14196,0.1111111111111111
n19733,0.05263157894736842
n13536,0.0
n1844,0.0
n4907,0.17647058823529413
n8599,0.5384615384615384
n21343,0.05263157894736842
n4135,0.0
n4881,0.17647058823529413
n20645,0.1111111111111111
n9131,0.0
n4415,0.05263157894736842
n13333,0.17647058823529413
n20169,0.1111111111111111
n12369,0.17647058823529413
n15614,0.1111111111111111
n21393,0.1111111111111111
n9543,0.0
n19207,0.25
n7008,0.05263157894736842
n679,0.0
n20800,0.0
n4076,0.05263157894736842
n8509,0.05263157894736842
n9471,0.17647058823529413
n20912,0.05263157894736842
n11509,0.25
n14852,0.17647058823529413
n17941,0.0
n3284,0.0
n17987,0.25
n15722,0.1111111111111111
n18907,0.3333333333333333
n20474,0.1111111111111111
n8139,0.17647058823529413
n2688,0.17647058823529413
n4264,0.05263157894736842
n7400,0.25
n5680,0.3333333333333333
n2355,0.0
n674,0.0
n14951,0.3333333333333333
n4814,0.0
n20343,0.05263157894736842
n21384,0.05263157894736842
n22615,0.05263157894736842
n4287,0.17647058823529413
n14209,0.05263157894736842
n16836,0.05263157894736842
n18288,0.05263157894736842
n21214,0.0
n5571,0.0
n4754,0.3333333333333333
n8888,0.1111111111111111
n11571,0.17647058823529413
n5073,0.17647058823529413
n15845,0.17647058823529413
n13452,0.3333333333333333
n14072,0.05263157894736842
n21323,0.0
n6308,0.05263157894736842
n19261,0.1111111111111111
n16,0.05263157894736842
n22540,0.1111111111111111
n10401,0.05263157894736842
n13728,0.05263157894736842
n17368,0.3333333333333333
n21378,0.0
n13326,0.1111111111111111
n16764,0.1111111111111111
n18349,0.0
n6764,0.05263157894736842
n8376,0.1111111111111111
n4525,0.1111111111111111
n1866,0.1111111111111111
n2605,0.0
n12242,0.05263157894736842
n12916,0.3333333333333333
n1893,0.0
n14378,0.0
n21525,0.1111111111111111
n18934,0.1111111111111111
n101,0.17647058823529413
n14345,0.0
n22865,0.17647058823529413
n16961,0.1111111111111111
n15605,0.0
n4712,0.0
n9499,0.17647058823529413
n17720,0.05263157894736842
n16018,0.0
n13808,0.25
n8897,0.17647058823529413
n2787,0.05263157894736842
n8671,0.1111111111111111
n3056,0.05263157894736842
n2736,0.25
n6462,0.1111111111111111
n10342,0.0
n12548,0.3333333333333333
n9768,0.17647058823529413
n6326,0.17647058823529413
n6875,0.05263157894736842
n12988,0.1111111111111111
n3969,0.1111111111111111
n20944,0.05263157894736842
n14154,0.3333333333333333
n14962,0.0
n20799,0.0
n17627,0.05263157894736842
n19038,0.0
n6596,0.1111111111111111
n13654,0.25
n6117,0.25
n7498,0.25
n6330,0.25
n17765,0.05263157894736842
n9420,0.25
n17374,0.17647058823529413
n1491,0.0
n17959,0.0
n4212,0.0
n9598,0.05263157894736842
n14796,0.42857142857142855
n17189,0.0
n4951,0.1111111111111111
n16873,0.1111111111111111
n20398,0.17647058823529413
n3932,0.17647058823529413
n16480,0.05263157894736842
n2707,0.1111111111111111
n13862,0.3333333333333333
n6773,0.05263157894736842
n22382,0.0
n16696,0.17647058823529413
n12346,0.1111111111111111
n5016,0.0
n5032,0.1111111111111111
n6369,0.05263157894736842
n17421,0.25
n10512,0.05263157894736842
n8840,0.25
n10038,0.05263157894736842
n13962,0.17647058823529413
n8015,0.3333333333333333
n10046,0.17647058823529413
n14786,0.3333333333333333
n3030,0.1111111111111111
n20803,0.0
n8799,0.0
n11975,0.05263157894736842
n8858,0.17647058823529413
n1687,0.1111111111111111
n8540,0.5384615384615384
n9866,0.17647058823529413
n10411,0.1111111111111111
n3158,0.0
n21365,0.1111111111111111
n17837,0.05263157894736842
n10702,0.0
n16254,0.0
n14141,0.05263157894736842
n1658,0.0
n1344,0.0
n17253,0.25
n14149,0.0
n18218,0.0
n21428,0.05263157894736842
n7699,0.0
n9122,0.05263157894736842
n5564,0.1111111111111111
n20928,0.1111111111111111
n17914,0.25
n22704,0.0
n10176,0.0
n15766,0.0
n1461,0.3333333333333333
n616,0.3333333333333333
n10653,0.1111111111111111
n21387,0.0
n15667,0.05263157894736842
n13437,0.05263157894736842
n7007,0.0
n10250,0.05263157894736842
n7090,0.05263157894736842
n21311,0.05263157894736842
n16929,0.17647058823529413
n3381,0.17647058823529413
n11556,0.25
n13006,0.0
n8209,0.0
n10079,0.0
n1590,0.25
n14945,0.0
n17849,0.1111111111111111
n11905,0.05263157894736842
n18184,0.1111111111111111
n6243,0.05263157894736842
n21694,0.0
n21035,0.42857142857142855
n12017,0.3333333333333333
n20797,0.1111111111111111
n9760,0.0
n8507,0.17647058823529413
n11892,0.05263157894736842
n13328,0.17647058823529413
n17966,0.1111111111111111
n10651,0.25
n1913,0.17647058823529413
n18811,0.25
n8502,0.05263157894736842
n11779,0.05263157894736842
n13037,0.05263157894736842
n2283,0.0
n5285,0.17647058823529413
n10571,0.1111111111111111
n162,0.17647058823529413
n16381,0.05263157894736842
n22331,0.17647058823529413
n7221,0.05263157894736842
n20925,0.17647058823529413
n6674,0.0
n22340,0.17647058823529413
n475,0.0
n18796,0.25
n9464,0.1111111111111111
n11421,0.0
n8749,0.1111111111111111
n2204,0.17647058823529413
n7997,0.1111111111111111
n10101,0.0
n13018,0.0
n17225,0.3333333333333333
n6396,0.05263157894736842
n5599,0.17647058823529413
n18033,0.17647058823529413
n7252,0.1111111111111111
n4824,0.17647058823529413
n7859,0.3333333333333333
n4482,0.0
n9934,0.0
n21566,0.1111111111111111
n16134,0.17647058823529413
n15903,0.25
n10795,0.05263157894736842
n16603,0.17647058823529413
n15713,0.05263157894736842
n17964,0.0
n3526,0.05263157894736842
n8758,0.5384615384615384
n11154,0.05263157894736842
n11263,0.05263157894736842
n48,0.25
n8346,0.1111111111111111
n11664,0.0
n8769,0.1111111111111111
n6208,0.0
n20916,0.0
n3936,0.17647058823529413
n2907,0.1111111111111111
n7613,0.0
n15466,0.17647058823529413
n3406,0.25
n10039,0.5384615384615384
n16257,0.17647058823529413
n6542,0.25
n12700,0.1111111111111111
n15440,0.1111111111111111
n18469,0.0
n6377,0.05263157894736842
n12730,0.0
n11638,0.05263157894736842
n15920,0.1111111111111111
n5030,0.05263157894736842
n13982,0.17647058823529413
n8034,0.05263157894736842
n18804,0.05263157894736842
n4139,0.1111111111111111
n7641,0.05263157894736842
n1402,0.05263157894736842
n5488,0.0
n2903,0.25
n9776,0.0
n19205,0.17647058823529413
n10406,0.1111111111111111
n4314,0.05263157894736842
n2242,0.05263157894736842
n9892,0.1111111111111111
n14467,0.17647058823529413
n2025,0.0
n322,0.0
n4121,0.0
n9271,0.1111111111111111
n11964,0.1111111111111111
n14583,0.0
n13521,0.3333333333333333
n9146,0.0
n5951,0.0
n5399,0.25
n12512,0.0
n14038,0.17647058823529413
n9178,0.0
n8854,0.17647058823529413
n20357,0.1111111111111111
n2438,0.17647058823529413
n16881,0.05263157894736842
n6309,0.05263157894736842
n9711,0.25
n16213,0.1111111111111111
n4120,0.0
n6176,0.05263157894736842
n13763,0.0
n4979,0.05263157894736842
n19618,0.0
n9050,0.0
n20730,0.0
n13942,0.17647058823529413
n5601,0.1111111111111111
n6268,0.05263157894736842
n19042,0.0
n495,0.1111111111111111
n6645,0.1111111111111111
n1674,0.05263157894736842
n20434,0.0
n8641,0.42857142857142855
n15275,0.05263157894736842
n22232,0.0
n9189,0.1111111111111111
n9954,0.25
n13045,0.05263157894736842
n8812,0.05263157894736842
n10756,0.0
n11978,0.17647058823529413
n15850,0.05263157894736842
n21342,0.0
n11329,0.42857142857142855
n5686,0.1111111111111111
n5863,0.17647058823529413
n20090,0.05263157894736842
n7745,0.1111111111111111
n18355,0.0
n21755,0.3333333333333333
n17364,0.1111111111111111
n1625,0.42857142857142855
n11351,0.17647058823529413
n19712,0.17647058823529413
n11963,0.3333333333333333
n16561,0.0
n2653,0.05263157894736842
n9647,0.05263157894736842
n2080,0.1111111111111111
n16462,0.17647058823529413
n8123,0.17647058823529413
n22019,0.17647058823529413
n15352,0.25
n1299,0.05263157894736842
n6770,0.0
n540,0.3333333333333333
n18598,0.17647058823529413
n10141,0.1111111111111111
n11061,0.0
n11732,0.05263157894736842
n11792,0.1111111111111111
n19840,0.05263157894736842
n22197,0.05263157894736842
n17123,0.17647058823529413
n13231,0.05263157894736842
n3553,0.25
n6164,0.0
n16438,0.17647058823529413
n2408,0.0
n16205,0.05263157894736842
n164,0.05263157894736842
n349,0.05263157894736842
n8077,0.1111111111111111
n5716,0.17647058823529413
n9066,0.0
n5338,0.1111111111111111
n11231,0.42857142857142855
n14482,0.0
n14719,0.5384615384615384
n15765,0.17647058823529413
n544,0.0
n11528,0.1111111111111111
n5147,0.0
n18496,0.1111111111111111
n10205,0.1111111111111111
n3106,0.17647058823529413
n11429,0.05263157894736842
n1171,0.0
n10990,0.05263157894736842
n12773,0.42857142857142855
n17218,0.25
n17363,0.05263157894736842
n17901,0.05263157894736842
n16630,0.1111111111111111
n12878,0.05263157894736842
n21760,0.05263157894736842
n16445,0.1111111111111111
n18964,0.25
n4,0.0
n13257,0.1111111111111111
n2705,0.0
n19744,0.05263157894736842
n22859,0.1111111111111111
n15368,0.0
n1763,0.0
n15954,0.3333333333333333
n3045,0.05263157894736842
n15476,0.0
n20648,0.0
n20247,0.1111111111111111
n5352,0.0
n19764,0.05263157894736842
n21468,0.05263157894736842
n6577,0.1111111111111111
n7582,0.0
n15260,0.05263157894736842
n3026,0.5384615384615384
n19187,0.05263157894736842
n1432,0.1111111111111111
n17452,0.0
n19642,0.1111111111111111
n14815,0.17647058823529413
n21364,0.17647058823529413
n11924,0.05263157894736842
n1642,0.05263157894736842
n12974,0.0
n15994,0.05263157894736842
n2281,0.0
n4052,0.25
n15820,0.05263157894736842
n19615,0.1111111111111111
n20884,0.0
n16182,0.3333333333333333
n17128,0.05263157894736842
n3709,0.1111111111111111
n10699,0.17647058823529413
n16003,0.25
n16066,0.05263157894736842
n6880,0.05263157894736842
n17402,0.17647058823529413
n9972,0.17647058823529413
n11621,0.0
n10529,0.17647058823529413
n1302,0.25
n6680,0.17647058823529413
n1996,0.5384615384615384
n17762,0.25
n4007,0.1111111111111111
n6845,0.25
n12041,0.0
n4123,0.1111111111111111
n7662,0.0
n15749,0.0
n18298,0.17647058823529413
n12053,0.0
n11785,0.1111111111111111
n15405,0.0
n20956,0.25
n6846,0.1111111111111111
n260,0.3333333333333333
n19023,0.05263157894736842
n2765,0.0
n14629,0.05263157894736842
n10672,0.25
n14887,0.17647058823529413
n11087,0.1111111111111111
n17510,0.05263157894736842
n21009,0.05263157894736842
n4723,0.17647058823529413
n15700,0.1111111111111111
n21298,0.0
n10429,0.0
n13268,0.0
n12393,0.17647058823529413
n5534,0.0
n8593,0.1111111111111111
n11816,0.3333333333333333
n5814,0.0
n15710,0.1111111111111111
n19515,0.17647058823529413
n1752,0.17647058823529413
n6102,0.17647058823529413
n6123,0.1111111111111111
n6580,0.1111111111111111
n10764,0.1111111111111111
n10001,0.05263157894736842
n17179,0.0
n13573,0.1111111111111111
n7260,0.1111111111111111
n8326,0.25
n2726,0.25
n20448,0.1111111111111111
n2566,0.0
n17800,0.0
n20491,0.0
n16928,0.0
n11641,0.1111111111111111
n20057,0.05263157894736842
n6976,0.05263157894736842
n22841,0.17647058823529413
n19386,0.1111111111111111
n7399,0.3333333333333333
n11000,0.1111111111111111
n22388,0.05263157894736842
n19117,0.17647058823529413
n6578,0.0
n18254,0.0
n4568,0.0
n11023,0.05263157894736842
n21604,0.05263157894736842
n13579,0.0
n632,0.0
n18509,0.17647058823529413
n2714,0.05263157894736842
n13697,0.0
n22366,0.17647058823529413
n1464,0.0
n987,0.0
n7992,0.42857142857142855
n14275,0.0
n14758,0.05263157894736842
n17196,0.1111111111111111
n17654,0.3333333333333333
n16177,0.0
n10217,0.0
n11469,0.05263157894736842
n1939,0.25
n15351,0.0
n11532,0.17647058823529413
n14537,0.25
n4328,0.0
n10162,0.5384615384615384
n14875,0.05263157894736842
n7748,0.1111111111111111
n22358,0.05263157894736842
n9704,0.0
n15835,0.17647058823529413
n1207,0.17647058823529413
n17133,0.17647058823529413
n18073,0.1111111111111111
n8143,0.05263157894736842
n2183,0.25
n10496,0.1111111111111111
n15544,0.0
n6334,0.17647058823529413
n9654,0.0
n21106,0.0
n15786,0.17647058823529413
n17923,0.1111111111111111
